title,platform,metascore,userscore,genre,date
Total War Battles,iOS,83.0,70.8,strategy,2012-04-19
Disgaea 3: Absence of Detention,PlayStation Vita,78.0,83.0,strategy,2012-04-17
Radiant Defense,iOS,83.0,70.8,strategy,2012-04-17
Men of War: Condemned Heroes,PC,57.0,65.0,strategy,2012-04-12
Naval War: Arctic Circle,PC,64.0,58.0,strategy,2012-04-10
Anomaly: Warzone Earth,Xbox 360,79.0,61.0,strategy,2012-04-06
Virtual City 2: Paradise Resort,iOS,76.0,70.8,strategy,2012-04-05
Confrontation,PC,51.0,50.0,strategy,2012-04-04
Amoebattle,iOS,81.0,70.8,strategy,2012-04-04
Tropico 4: Modern Times,PC,78.0,76.0,strategy,2012-03-29
Total War: Shogun 2 - Fall of the Samurai,PC,86.0,85.0,strategy,2012-03-22
Cubemen,PC,74.0,63.0,strategy,2012-03-16
Defenders of Ardania,PC,58.0,70.8,strategy,2012-03-14
Defenders of Ardania,Xbox 360,52.0,77.0,strategy,2012-03-14
Battleloot Adventure,iOS,82.0,70.8,strategy,2012-03-09
Plants War,iOS,58.0,70.8,strategy,2012-03-08
J.U.L.I.A.,PC,64.0,70.8,strategy,2012-03-02
The Simpsons: Tapped Out,iOS,69.0,66.0,strategy,2012-03-01
Kingdoms of Camelot: Battle for the North,iOS,65.0,70.0,strategy,2012-03-01
iBomber Defense Pacific,iOS,80.0,70.8,strategy,2012-03-01
Shin Megami Tensei: Devil Survivor 2,DS,79.0,70.8,strategy,2012-02-28
Wargame: European Escalation,PC,81.0,81.0,strategy,2012-02-22
Army Corps of Hell,PlayStation Vita,57.0,66.0,strategy,2012-02-21
Plants vs. Zombies,PlayStation Vita,77.0,78.0,strategy,2012-02-21
Crusader Kings II,PC,82.0,87.0,strategy,2012-02-14
Worms Ultimate Mayhem,PlayStation 3,62.0,63.0,strategy,2012-02-14
Raid Leader,iOS,67.0,70.8,strategy,2012-02-09
Cannon Fodder 3,PC,72.3,53.0,strategy,2012-02-09
Jagged Alliance: Back in Action,PC,62.0,55.0,strategy,2012-02-08
Fray,PC,72.3,70.8,strategy,2012-02-08
Disciples III: Resurrection,PC,63.0,70.8,strategy,2012-02-07
Elf Defense Eng,iOS,89.0,70.8,strategy,2012-02-01
Call of Cthulhu: The Wasted Land,iOS,68.0,55.0,strategy,2012-01-30
Monster Wars,iOS,76.0,70.8,strategy,2012-01-28
King Arthur II: The Role-Playing Wargame,PC,66.0,65.0,strategy,2012-01-27
Quarrel,Xbox 360,79.0,79.0,strategy,2012-01-25
Victoria II: A House Divided,PC,76.0,85.0,strategy,2012-01-24
My Army,iOS,76.0,70.8,strategy,2012-01-21
Unstoppable Gorg,PC,73.0,67.0,strategy,2012-01-19
Unstoppable Gorg,iOS,85.0,70.8,strategy,2012-01-19
Hero Academy,iOS,77.0,71.0,strategy,2012-01-11
Kingdom Rush,iOS,89.0,86.0,strategy,2011-12-19
Grotesque Tactics 2: Dungeons & Donuts,PC,72.3,65.0,strategy,2011-11-21
Anno 2070,PC,83.0,71.0,strategy,2011-11-17
Battle Nations,iOS,77.0,66.0,strategy,2011-11-17
Unity of Command,PC,84.0,72.0,strategy,2011-11-15
RAVENMARK: Scourge of Estellion,iOS,85.0,66.0,strategy,2011-11-10
Xenonauts,PC,77.0,78.0,strategy,2011-11-04
Harvest Moon 3D: The Tale of Two Towns,3DS,63.0,65.0,strategy,2011-11-01
Sword of the Stars II: Lords of Winter,PC,72.3,70.8,strategy,2011-10-28
Stronghold 3,PC,72.3,70.8,strategy,2011-10-24
Cities XL 2012,PC,61.0,56.0,strategy,2011-10-20
Tropico 4,Xbox 360,77.0,76.0,strategy,2011-10-18
Might & Magic: Heroes VI,PC,77.0,60.0,strategy,2011-10-13
Danger Alliance: Battles,iOS,69.0,70.8,strategy,2011-10-12
Airline Tycoon 2,PC,57.0,53.0,strategy,2011-10-11
Orcs Must Die!,PC,83.0,80.0,strategy,2011-10-11
Anthill: Tactical Trail Defense,iOS,82.0,74.0,strategy,2011-10-06
Orcs Must Die!,Xbox 360,79.0,81.0,strategy,2011-10-05
Eufloria,PlayStation 3,73.0,75.0,strategy,2011-10-04
Jelly Defense,iOS,76.0,66.0,strategy,2011-09-29
Fate of the World: Tipping Point,PC,69.0,73.0,strategy,2011-09-29
A Game of Thrones: Genesis,PC,53.0,70.8,strategy,2011-09-28
Worms Ultimate Mayhem,PC,66.0,77.0,strategy,2011-09-28
Worms Ultimate Mayhem,Xbox 360,59.0,78.0,strategy,2011-09-28
Dungeons: The Dark Lord,PC,72.0,57.0,strategy,2011-09-27
Total War: Shogun 2 - Rise of the Samurai,PC,84.0,84.0,strategy,2011-09-27
Oil Rush,PC,67.0,65.0,strategy,2011-09-23
Tiny Defense,iOS,72.0,70.8,strategy,2011-09-22
Harvest Moon: The Tale of Two Towns,DS,68.0,76.0,strategy,2011-09-20
King Arthur: Fallen Champions,PC,54.0,50.0,strategy,2011-09-16
Monsters Ate My Condo,iOS,87.0,65.0,strategy,2011-09-15
DragonVale,iOS,84.0,72.0,strategy,2011-09-14
From Dust,PlayStation 3,81.0,70.0,strategy,2011-09-13
Sengoku,PC,70.0,68.0,strategy,2011-09-13
Rise of Immortals: Battle for Graxia,PC,54.0,56.0,strategy,2011-09-12
Men of War: Vietnam,PC,68.0,53.0,strategy,2011-09-08
Tiny Heroes,iOS,85.0,68.0,strategy,2011-09-08
Disgaea 4: A Promise Unforgotten,PlayStation 3,80.0,87.0,strategy,2011-09-06
Trenches Generals,Wii,56.0,70.8,strategy,2011-09-01
Crimson: Steam Pirates,iOS,88.0,61.0,strategy,2011-09-01
Tropico 4,PC,78.0,77.0,strategy,2011-08-30
Achron,PC,54.0,74.0,strategy,2011-08-29
Quarrel Deluxe,iOS,86.0,70.8,strategy,2011-08-25
4Towers Onslaught: Combo TD,iOS,80.0,70.8,strategy,2011-08-25
Shin Megami Tensei: Devil Survivor Overclocked,3DS,78.0,70.8,strategy,2011-08-23
Stellar Impact,PC,74.0,71.0,strategy,2011-08-22
From Dust,PC,76.0,70.8,strategy,2011-08-17
Toy Soldiers: Cold War,Xbox 360,81.0,86.0,strategy,2011-08-17
Age of Empires Online,PC,70.0,57.0,strategy,2011-08-16
Majesty: The Fantasy Kingdom Sim,iOS,72.0,64.0,strategy,2011-08-12
Anomaly: Warzone Earth,iOS,94.0,68.0,strategy,2011-08-11
Mega Mall Story,iOS,85.0,67.0,strategy,2011-08-09
Puerto Rico HD,iOS,81.0,70.8,strategy,2011-08-04
Final Fantasy Tactics: The War of the Lions,iOS,72.0,94.0,strategy,2011-08-04
Pirates of Black Cove,PC,56.0,59.0,strategy,2011-08-02
Megacity HD,iOS,86.0,70.8,strategy,2011-08-02
From Dust,Xbox 360,80.0,76.0,strategy,2011-07-27
Sid Meier's Pirates!,iOS,87.0,79.0,strategy,2011-07-21
Dead Block,PlayStation 3,63.0,71.0,strategy,2011-07-20
Supreme Ruler: Cold War,PC,63.0,67.0,strategy,2011-07-19
Z The Game,iOS,74.0,70.8,strategy,2011-07-13
Panzer Corps,PC,80.0,76.0,strategy,2011-07-11
Swords & Soldiers,iOS,81.0,70.8,strategy,2011-07-07
Dead Block,Xbox 360,50.0,70.0,strategy,2011-07-06
Ant Raid,iOS,90.0,64.0,strategy,2011-07-06
Ascension: Chronicle of the Godslayer,iOS,84.0,70.8,strategy,2011-06-30
Gatling Gears,PlayStation 3,76.0,74.0,strategy,2011-06-28
Hills of Glory: WWII,iOS,75.0,70.8,strategy,2011-06-23
Tiny Tower,iOS,82.0,72.0,strategy,2011-06-23
Iron Brigade,Xbox 360,82.0,80.0,strategy,2011-06-22
Magic: The Gathering - Duels of the Planeswalkers 2012,PC,77.0,58.0,strategy,2011-06-15
Magic: The Gathering - Duels of the Planeswalkers 2012,Xbox 360,75.0,79.0,strategy,2011-06-15
Record of Agarest War Zero,PlayStation 3,50.0,63.0,strategy,2011-06-14
Magic: The Gathering - Duels of the Planeswalkers 2012,PlayStation 3,74.0,63.0,strategy,2011-06-14
Storm: Frontline Nation,PC,60.0,78.0,strategy,2011-06-10
Vertex Dispenser,PC,70.0,70.8,strategy,2011-06-10
Pride of Nations,PC,70.0,56.0,strategy,2011-06-07
Dawn of Fantasy,PC,59.0,71.0,strategy,2011-06-03
Under Siege,PlayStation 3,69.0,80.0,strategy,2011-06-02
Dungeons & Dragons: Daggerdale,PlayStation 3,72.3,62.0,strategy,2011-05-31
Tower Defense: Lost Earth,iOS,83.0,70.8,strategy,2011-05-26
Frozen Synapse,PC,85.0,75.0,strategy,2011-05-26
Dungeons & Dragons: Daggerdale,PC,72.3,70.8,strategy,2011-05-25
Dungeons & Dragons: Daggerdale,Xbox 360,72.3,50.0,strategy,2011-05-25
Naval Warfare,PC,57.0,51.0,strategy,2011-05-25
A Knights Dawn,iOS,60.0,70.8,strategy,2011-05-24
Combat Mission: Battle for Normandy,PC,81.0,53.0,strategy,2011-05-17
Two Worlds II Castle Defense,iOS,69.0,56.0,strategy,2011-05-17
Army of Darkness Defense,iOS,74.0,66.0,strategy,2011-05-12
Gatling Gears,Xbox 360,74.0,77.0,strategy,2011-05-11
Siege Hero,iOS,80.0,70.0,strategy,2011-05-10
Vampire Rush,iOS,71.0,61.0,strategy,2011-04-28
Elements of War,PC,72.3,70.8,strategy,2011-04-18
GemCraft,iOS,68.0,70.8,strategy,2011-04-14
LEGO Battles: Ninjago,DS,59.0,79.0,strategy,2011-04-12
Anomaly: Warzone Earth,PC,80.0,73.0,strategy,2011-04-08
Darkest Hour: A Hearts of Iron Game,PC,81.0,81.0,strategy,2011-04-05
GOBTRON,iOS,75.0,70.8,strategy,2011-04-01
Patrician IV: Rise of a Dynasty,PC,67.0,84.0,strategy,2011-03-31
Arctic Escape,iOS,71.0,70.8,strategy,2011-03-30
Great Little War Game HD,iOS,84.0,62.0,strategy,2011-03-26
Great Little War Game,iOS,84.0,66.0,strategy,2011-03-25
Theatre of War 3: Korea,PC,72.3,51.0,strategy,2011-03-24
Tom Clancy's Ghost Recon: Shadow Wars,3DS,77.0,78.0,strategy,2011-03-22
Total War: Shogun 2,PC,90.0,84.0,strategy,2011-03-15
Plants vs. Zombies (DSiWare),DS,73.0,80.0,strategy,2011-03-14
Fruit Juice Tycoon 2,iOS,61.0,70.8,strategy,2011-03-10
Phantom Brave: The Hermuda Triangle,PSP,65.0,80.0,strategy,2011-03-08
RISK: Factions,PC,77.0,55.0,strategy,2011-03-08
Trigonon,iOS,68.0,70.8,strategy,2011-03-03
"Warhammer 40,000: Dawn of War II - Retribution",PC,80.0,77.0,strategy,2011-02-28
Fate of the World,PC,70.0,75.0,strategy,2011-02-28
Men of War: Assault Squad,PC,77.0,79.0,strategy,2011-02-25
Trapped Dead,PC,50.0,70.8,strategy,2011-02-25
Tactics Ogre: Let Us Cling Together,PSP,87.0,87.0,strategy,2011-02-14
King of Dragon Pass,iOS,90.0,71.0,strategy,2011-02-14
Dungeons,PC,65.0,70.8,strategy,2011-02-10
Chocolate Tycoon,iOS,67.0,70.8,strategy,2011-02-10
Plants vs. Zombies,PlayStation 3,85.0,81.0,strategy,2011-02-08
Spires,iOS,64.0,70.8,strategy,2011-02-05
Legendary Wars,iOS,80.0,70.8,strategy,2011-01-27
Magic: The Gathering - Tactics,PC,62.0,70.8,strategy,2011-01-24
Atom Zombie Smasher,PC,75.0,71.0,strategy,2011-01-23
Tiki Towers 2,iOS,63.0,70.8,strategy,2011-01-20
APOX,PC,72.3,70.8,strategy,2011-01-20
Plants vs. Zombies,DS,81.0,80.0,strategy,2011-01-18
Bloodline Champions,PC,79.0,77.0,strategy,2011-01-13
Majesty 2: Monster Kingdom,PC,56.0,85.0,strategy,2011-01-11
Angry Birds,PSP,77.0,70.8,strategy,2011-01-04
Legends of War: Patton's Campaign,PSP,79.0,84.0,strategy,2011-01-03
A World of Keflings,Xbox 360,77.0,69.0,strategy,2010-12-22
Trouble in Tin Town,iOS,67.0,70.8,strategy,2010-12-22
Ramps,iOS,78.0,70.8,strategy,2010-12-21
Starpoint Gemini,PC,72.3,82.0,strategy,2010-12-15
Europa Universalis III: Divine Wind,PC,71.0,87.0,strategy,2010-12-14
Greed Corp,PC,76.0,71.0,strategy,2010-12-10
Dairojo! Samurai Defenders,DS,70.0,70.8,strategy,2010-12-06
Bloons TD 4,iOS,69.0,65.0,strategy,2010-12-03
Sentinel 3: Homeworld,iOS,87.0,60.0,strategy,2010-11-26
Worms: Battle Islands,Wii,58.0,85.0,strategy,2010-11-23
Worms: Battle Islands,PSP,72.0,78.0,strategy,2010-11-22
iBomber Defense,iOS,83.0,70.8,strategy,2010-11-18
Smurfs' Village,iOS,63.0,70.8,strategy,2010-11-11
Majesty 2: Battles of Ardania,PC,55.0,78.0,strategy,2010-11-10
Gods vs. Humans,Wii,55.0,70.8,strategy,2010-11-08
Hegemony: Philip of Macedon,PC,66.0,81.0,strategy,2010-11-05
Knights in the Nightmare,PSP,75.0,78.0,strategy,2010-11-05
Stenches: A Zombie Tale of Trenches,iOS,76.0,70.8,strategy,2010-11-05
Yu-Gi-Oh! 5D's Decade Duels,Xbox 360,72.3,76.0,strategy,2010-11-03
No Heroes Allowed!,PSP,71.0,60.0,strategy,2010-11-01
Guardians of Graxia,PC,55.0,72.0,strategy,2010-10-20
Grotesque Tactics: Evil Heroes,PC,65.0,58.0,strategy,2010-10-15
Cities XL 2011,PC,70.0,57.0,strategy,2010-10-14
Invizimals,PSP,69.0,88.0,strategy,2010-10-12
Lionheart: Kings' Crusade,PC,71.0,72.0,strategy,2010-10-08
Sid Meier's Pirates!,Wii,64.0,75.0,strategy,2010-09-28
Swords & Soldiers,PlayStation 3,81.0,64.0,strategy,2010-09-28
Sid Meier's Civilization V,PC,90.0,80.0,strategy,2010-09-21
Patrician IV: Conquest by Trade,PC,66.0,64.0,strategy,2010-09-17
King's Bounty: Crossworlds,PC,78.0,85.0,strategy,2010-09-17
Neuroshima Hex,iOS,80.0,67.0,strategy,2010-09-17
Worms 2: Armageddon,PlayStation 3,76.0,78.0,strategy,2010-09-14
Dawn of Heroes,DS,69.0,70.8,strategy,2010-09-13
Pocket Frogs,iOS,79.0,70.8,strategy,2010-09-11
Virtual City,iOS,81.0,70.8,strategy,2010-09-09
Plants vs. Zombies,Xbox 360,89.0,84.0,strategy,2010-09-08
R.U.S.E.,PC,76.0,80.0,strategy,2010-09-07
R.U.S.E.,PlayStation 3,76.0,78.0,strategy,2010-09-07
R.U.S.E.,Xbox 360,78.0,76.0,strategy,2010-09-07
Valkyria Chronicles II,PSP,83.0,83.0,strategy,2010-08-30
Worms Reloaded,PC,79.0,69.0,strategy,2010-08-26
Harvest Moon DS: Grand Bazaar,DS,68.0,77.0,strategy,2010-08-24
Elemental: War of Magic,PC,53.0,59.0,strategy,2010-08-24
Victoria II,PC,75.0,83.0,strategy,2010-08-13
Guts 'N Glory,iOS,74.0,70.8,strategy,2010-08-12
Commander: Conquest of the Americas,PC,68.0,53.0,strategy,2010-07-30
SimCity Deluxe,iOS,76.0,70.8,strategy,2010-07-29
The Guild 2: Renaissance,PC,56.0,78.0,strategy,2010-07-28
Starcraft II: Wings of Liberty,PC,93.0,83.0,strategy,2010-07-27
Napoleon: Total War - The Peninsular Campaign,PC,75.0,75.0,strategy,2010-07-25
Shining Force,iOS,84.0,73.0,strategy,2010-07-23
Disciples III: Renaissance,PC,56.0,53.0,strategy,2010-07-13
Train Conductor 2: USA,iOS,77.0,70.8,strategy,2010-07-13
SteamWorld Tower Defense,DS,71.0,70.8,strategy,2010-07-05
Reign: Conflict of Nations,PC,60.0,51.0,strategy,2010-06-28
FarmVille by Zynga,iOS,74.0,70.8,strategy,2010-06-24
RISK: Factions,Xbox 360,77.0,74.0,strategy,2010-06-23
Crystal War,iOS,74.0,70.8,strategy,2010-06-21
Making History II: The War of the World,PC,72.3,84.0,strategy,2010-06-15
Magic: The Gathering - Duels of the Planeswalkers,PC,69.0,70.8,strategy,2010-06-15
Hearts of Iron III: Semper Fi,PC,65.0,60.0,strategy,2010-06-07
Lead the Meerkats,Wii,52.0,70.8,strategy,2010-06-07
Highborn,iOS,76.0,70.8,strategy,2010-06-02
Robocalypse: Beaver Defense,Wii,61.0,60.0,strategy,2010-05-31
Revenge of the Titans,PC,79.0,76.0,strategy,2010-05-24
The Package,iOS,81.0,70.8,strategy,2010-05-22
Tropico 3: Absolute Power,PC,79.0,78.0,strategy,2010-05-17
Heroes of Newerth,PC,76.0,72.0,strategy,2010-05-12
Fat Princess: Fistful of Cake,PSP,74.0,88.0,strategy,2010-05-04
"What Did I Do to Deserve This, My Lord!? 2",PSP,73.0,80.0,strategy,2010-04-29
Record of Agarest War,PlayStation 3,67.0,62.0,strategy,2010-04-27
Record of Agarest War,Xbox 360,71.0,62.0,strategy,2010-04-26
Harvest Moon: Hero of Leaf Valley,PSP,74.0,85.0,strategy,2010-04-26
M.U.D. TV,PC,53.0,70.8,strategy,2010-04-19
Surviving High School,DS,69.0,70.8,strategy,2010-04-19
Military Madness: Nectaris,Wii,69.0,70.8,strategy,2010-04-12
Command & Conquer: Red Alert for iPad,iOS,64.0,70.8,strategy,2010-04-01
Plants vs. Zombies HD,iOS,93.0,87.0,strategy,2010-03-31
"Sakura Wars: So Long, My Love",PlayStation 2,81.0,79.0,strategy,2010-03-30
"Sakura Wars: So Long, My Love",Wii,75.0,78.0,strategy,2010-03-30
Majesty 2: Kingmaker,PC,60.0,72.0,strategy,2010-03-26
Distant Worlds,PC,78.0,79.0,strategy,2010-03-25
The Settlers 7: Paths to a Kingdom,PC,79.0,52.0,strategy,2010-03-23
Supreme Commander 2,Xbox 360,75.0,70.0,strategy,2010-03-17
Command & Conquer 4: Tiberian Twilight,PC,64.0,70.8,strategy,2010-03-16
Sol Survivor,PC,75.0,77.0,strategy,2010-03-15
Dawn of Discovery - Harbor,iOS,81.0,70.8,strategy,2010-03-15
Spectral Force Genesis,DS,72.3,70.0,strategy,2010-03-12
Order of War: Challenge,PC,70.0,69.0,strategy,2010-03-11
The Eye of Judgment: Legends,PSP,69.0,79.0,strategy,2010-03-10
"Warhammer 40,000: Dawn of War II - Chaos Rising",PC,84.0,86.0,strategy,2010-03-10
Rise of Prussia,PC,54.0,67.0,strategy,2010-03-09
BioDefense: Zombie Outbreak,iOS,71.0,70.8,strategy,2010-03-05
Toy Soldiers,Xbox 360,81.0,87.0,strategy,2010-03-03
Supreme Commander 2,PC,77.0,62.0,strategy,2010-03-01
Flotilla,PC,72.0,73.0,strategy,2010-02-26
Greed Corp,PlayStation 3,78.0,77.0,strategy,2010-02-25
Achtung Panzer: Kharkov 1943,PC,70.0,84.0,strategy,2010-02-25
Greed Corp,Xbox 360,79.0,84.0,strategy,2010-02-24
Napoleon: Total War,PC,81.0,79.0,strategy,2010-02-23
Yu-Gi-Oh! 5D's World Championship 2010: Reverse of Arcadia,DS,72.0,85.0,strategy,2010-02-23
Tropico 3,Xbox 360,75.0,72.0,strategy,2010-02-16
Plants vs. Zombies,iOS,92.0,85.0,strategy,2010-02-15
Galcon Fusion,PC,68.0,64.0,strategy,2010-02-11
Darwinia+,Xbox 360,80.0,63.0,strategy,2010-02-10
AirStrike Defense,iOS,85.0,70.8,strategy,2010-02-10
Sins of a Solar Empire: Diplomacy,PC,79.0,87.0,strategy,2010-02-09
Farm Frenzy 2,iOS,59.0,70.8,strategy,2010-02-05
Hotel Giant 2,PC,58.0,70.8,strategy,2010-01-27
Fast Food Panic,Wii,57.0,75.0,strategy,2010-01-27
Vandal Hearts: Flames of Judgment,PlayStation 3,70.0,65.0,strategy,2010-01-21
Vandal Hearts: Flames of Judgment,Xbox 360,68.0,84.0,strategy,2010-01-20
Starship Defense,DS,82.0,75.0,strategy,2010-01-18
Trenches,iOS,78.0,70.8,strategy,2009-12-23
BABEL Rising,iOS,61.0,70.8,strategy,2009-12-21
Europa Universalis III: Heir to the Throne,PC,86.0,87.0,strategy,2009-12-15
King Arthur: The Role-Playing Wargame,PC,79.0,77.0,strategy,2009-11-24
Hills and Rivers Remain,iOS,68.0,70.8,strategy,2009-11-24
King's Bounty: Armored Princess,PC,82.0,85.0,strategy,2009-11-19
Yu-Gi-Oh! 5D's Tag Force 4,PSP,70.0,79.0,strategy,2009-11-18
WorldShift,PC,63.0,72.0,strategy,2009-11-16
Gratuitous Space Battles,PC,72.0,68.0,strategy,2009-11-16
Harvest Moon DS: Sunshine Islands,DS,77.0,77.0,strategy,2009-11-12
Harvest Moon: Animal Parade,Wii,76.0,88.0,strategy,2009-11-12
Chaotic: Shadow Warriors,Xbox 360,60.0,50.0,strategy,2009-11-10
The Settlers,iOS,73.0,70.8,strategy,2009-11-07
Military Madness: Nectaris,PlayStation 3,69.0,70.8,strategy,2009-11-05
Viking Invasion,DS,73.0,70.8,strategy,2009-11-02
Men of War: Red Tide,PC,77.0,79.0,strategy,2009-11-01
Zombie Tycoon,PSP,68.0,68.0,strategy,2009-10-29
Atelier Annie: Alchemists of Sera Island,DS,70.0,68.0,strategy,2009-10-27
League of Legends,PC,78.0,52.0,strategy,2009-10-27
Mytran Wars,PSP,68.0,80.0,strategy,2009-10-26
Panzer General: Allied Assault,Xbox 360,75.0,81.0,strategy,2009-10-21
Hero's Saga Laevatein Tactics,DS,62.0,70.8,strategy,2009-10-20
Tropico 3,PC,79.0,81.0,strategy,2009-10-20
Elven Legacy: Ranger,PC,68.0,78.0,strategy,2009-10-20
Magic: The Gathering - Duels of the Planeswalkers,Xbox 360,75.0,74.0,strategy,2009-10-16
Command & Conquer: Red Alert,iOS,72.0,78.0,strategy,2009-10-16
Cities XL,PC,69.0,70.8,strategy,2009-10-08
South Park Let's Go Tower Defense Play!,Xbox 360,72.0,72.0,strategy,2009-10-07
Fieldrunners,PSP,81.0,71.0,strategy,2009-10-01
PixelJunk Monsters Deluxe,PSP,86.0,79.0,strategy,2009-09-30
Military Madness: Nectaris,Xbox 360,65.0,83.0,strategy,2009-09-30
Dragon Quest Wars,DS,83.0,56.0,strategy,2009-09-28
Order of War,PC,69.0,71.0,strategy,2009-09-22
Majesty 2: The Fantasy Kingdom Sim,PC,72.0,72.0,strategy,2009-09-17
Command & Conquer: Red Alert 3 - Commander's Challenge,Xbox 360,72.0,68.0,strategy,2009-09-16
Bleach: The 3rd Phantom,DS,59.0,75.0,strategy,2009-09-15
Disgaea 2: Dark Hero Days,PSP,83.0,83.0,strategy,2009-09-08
Defense Grid: The Awakening,Xbox 360,82.0,78.0,strategy,2009-09-02
Harvest Moon: Magical Melody,Wii,69.0,86.0,strategy,2009-08-25
Phantom Brave: We Meet Again,Wii,76.0,83.0,strategy,2009-08-14
Hearts of Iron III,PC,77.0,71.0,strategy,2009-08-07
Fat Princess,PlayStation 3,79.0,83.0,strategy,2009-07-30
Little King's Story,Wii,87.0,87.0,strategy,2009-07-21
Final Fantasy Crystal Chronicles: My Life as a Darklord,Wii,73.0,72.0,strategy,2009-07-20
"What Did I Do to Deserve This, My Lord!?",PSP,69.0,59.0,strategy,2009-07-16
Officers,PC,64.0,72.0,strategy,2009-07-14
Ant Nation,Wii,52.0,70.8,strategy,2009-07-13
Worms 2: Armageddon,Xbox 360,84.0,79.0,strategy,2009-07-01
Shin Megami Tensei: Devil Survivor,DS,84.0,70.8,strategy,2009-06-23
Dawn of Discovery,Wii,81.0,81.0,strategy,2009-06-23
Dawn of Discovery,PC,82.0,88.0,strategy,2009-06-17
Dawn of Discovery,DS,82.0,73.0,strategy,2009-06-17
Hysteria Hospital: Emergency Ward,DS,72.3,70.8,strategy,2009-06-16
Hysteria Hospital: Emergency Ward,Wii,53.0,60.0,strategy,2009-06-16
LEGO Battles,DS,65.0,86.0,strategy,2009-06-10
Swords & Soldiers,Wii,84.0,76.0,strategy,2009-06-08
Knights in the Nightmare,DS,76.0,85.0,strategy,2009-06-03
Restaurant Empire II,PC,64.0,70.0,strategy,2009-05-26
Jagged Alliance,DS,61.0,79.0,strategy,2009-05-20
Yu-Gi-Oh! 5D's Wheelie Breakers,Wii,73.0,75.0,strategy,2009-05-19
Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009,DS,73.0,77.0,strategy,2009-05-19
AI War: Fleet Command,PC,80.0,79.0,strategy,2009-05-14
Battlestations: Pacific,PC,74.0,78.0,strategy,2009-05-12
Battlestations: Pacific,Xbox 360,76.0,80.0,strategy,2009-05-12
History Great Empires: Rome,DS,72.3,77.0,strategy,2009-05-12
Plants vs. Zombies,PC,87.0,88.0,strategy,2009-05-05
Stalin vs. Martians,PC,72.3,70.8,strategy,2009-04-29
Elite Forces: Unit 77,DS,61.0,70.8,strategy,2009-04-28
Theatre of War 2: Africa 1943,PC,63.0,65.0,strategy,2009-04-24
Demigod,PC,76.0,77.0,strategy,2009-04-14
Helldorado,PC,65.0,63.0,strategy,2009-04-09
Elven Legacy,PC,71.0,71.0,strategy,2009-04-07
Company of Heroes: Tales of Valor,PC,70.0,71.0,strategy,2009-04-07
Comet Crash,PlayStation 3,83.0,73.0,strategy,2009-04-02
Worms,PlayStation 3,76.0,76.0,strategy,2009-03-26
Stormrise,PlayStation 3,51.0,51.0,strategy,2009-03-24
Stormrise,Xbox 360,72.3,66.0,strategy,2009-03-24
Stormrise,PC,72.3,70.8,strategy,2009-03-24
Command & Conquer: Red Alert 3,PlayStation 3,75.0,75.0,strategy,2009-03-23
BattleForge,PC,75.0,71.0,strategy,2009-03-23
Grand Ages: Rome,PC,72.0,78.0,strategy,2009-03-17
Men of War,PC,80.0,80.0,strategy,2009-03-16
Valkyrie Profile: Covenant of the Plume,DS,74.0,73.0,strategy,2009-03-16
Command & Conquer: Red Alert 3 - Uprising,PC,64.0,68.0,strategy,2009-03-12
Codename Panzers: Cold War,PC,67.0,58.0,strategy,2009-03-10
World in Conflict: Soviet Assault,PC,72.0,83.0,strategy,2009-03-10
New Play Control! Pikmin,Wii,77.0,86.0,strategy,2009-03-09
Halo Wars,Xbox 360,82.0,75.0,strategy,2009-03-03
Empire: Total War,PC,90.0,70.0,strategy,2009-03-03
Sins of a Solar Empire: Entrenchment,PC,80.0,73.0,strategy,2009-02-25
Tom Clancy's EndWar,PC,68.0,67.0,strategy,2009-02-24
Blue Dragon Plus,DS,69.0,65.0,strategy,2009-02-19
"Warhammer 40,000: Dawn of War II",PC,85.0,81.0,strategy,2009-02-18
Death Tank,Xbox 360,66.0,83.0,strategy,2009-02-18
Fire Emblem: Shadow Dragon,DS,81.0,71.0,strategy,2009-02-16
Perimeter II: New Earth,PC,72.3,70.8,strategy,2009-02-10
Savage Moon,PlayStation 3,73.0,79.0,strategy,2009-01-29
Nobunaga's Ambition: Iron Triangle,PlayStation 2,76.0,84.0,strategy,2009-01-27
Defense Grid: The Awakening,PC,81.0,86.0,strategy,2008-12-08
Buccaneer: The Pursuit of Infamy,PC,68.0,67.0,strategy,2008-12-05
Age of Empires: Mythologies,DS,78.0,71.0,strategy,2008-11-24
A Kingdom for Keflings,Xbox 360,78.0,73.0,strategy,2008-11-19
Europa Universalis: Rome - Vae Victis,PC,79.0,85.0,strategy,2008-11-19
Luminous Arc 2,DS,73.0,78.0,strategy,2008-11-18
Robocalypse,DS,78.0,82.0,strategy,2008-11-17
